"Dates","Alabama","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Georgia","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New.Hampshire","New.Jersey","New.Mexico","New.York","North.Carolina","North.Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode.Island","South.Carolina","South.Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West.Virginia","Wisconsin","Wyoming","Florida","Dates"
"2020-11-29",288.2106,290.9628,283.82837,287.478,287.13144,281.0347,283.8653,289.63773,280.50208,279.8866,280.4324,277.8837,283.28995,283.05783,289.24002,274.84628,283.64108,280.2935,276.777,274.36826,286.97968,281.64777,280.9797,281.99832,285.20102,277.32108,283.03546,290.47806,279.1023,287.05136,276.17932,280.75583,284.2735,281.77353,281.22,281.1808,288.3458,279.65958,284.65372,290.06235,284.88257,277.0616,284.86127,279.45105,283.4292,275.80765,283.70636,294.10895,2020-11-29
"2020-12-06",280.98413,289.1583,279.78702,289.43698,285.80002,279.5065,281.07986,282.5202,281.71,275.4167,275.46268,275.29422,280.9138,277.37766,282.3157,278.0162,280.59158,279.88174,274.03278,273.30093,280.54913,277.78156,282.9294,280.91196,286.4433,278.59885,280.082,286.68805,277.5934,282.49023,278.05655,275.8657,280.63065,281.97415,277.71436,280.22195,283.0364,279.73727,278.93976,283.55707,284.26373,278.0291,280.8911,279.3729,278.2723,273.072,284.38107,287.85834,2020-12-06
"2020-12-13",285.05447,290.4688,284.3843,288.2736,287.217,276.61597,279.67538,285.2226,281.32742,279.52396,279.80264,277.472,283.6107,281.6431,287.69183,271.79663,279.73404,275.99173,275.5455,274.80084,285.40744,281.8642,280.84372,282.38983,285.74487,273.89783,278.4504,290.7466,276.13644,283.31595,276.23984,279.16046,285.0543,281.74957,278.41705,276.50815,284.54935,279.91632,283.2212,290.28986,284.99136,274.1023,281.48065,278.72226,280.87982,275.14035,284.08627,288.3908,2020-12-13
"2020-12-20",280.3892,287.35934,277.1435,285.89252,282.82294,270.37973,274.3897,281.56534,280.4527,273.0933,273.73785,270.82965,277.98068,275.8602,280.97528,265.02988,274.39706,270.5863,271.3084,268.39606,279.27408,274.81998,279.8111,277.49258,283.6707,267.93463,272.6143,286.14938,269.63083,279.2316,271.6404,273.78854,278.72635,282.13693,272.4584,271.18198,280.64493,275.3185,277.4207,284.2448,282.19458,267.18625,276.45544,280.13763,275.68542,270.2423,281.06882,288.37912,2020-12-20
"2020-12-27",281.1077,289.8803,281.48444,287.3244,286.5568,276.753,277.51144,281.54837,281.17264,274.4934,274.33368,272.56857,283.3049,276.925,284.30707,274.66147,277.1631,276.6548,272.55414,267.74664,281.54315,278.08325,280.41702,281.242,284.79648,275.59564,276.85687,289.3037,275.31787,280.1166,271.83356,274.34326,284.55777,281.4684,274.89008,277.0444,281.13153,277.20926,278.70187,288.56268,283.87866,275.41348,278.08185,278.48685,276.5173,270.00885,283.17612,286.36627,2020-12-27
"2021-01-03",286.33963,286.8147,279.87445,284.95355,282.77097,274.41068,277.77875,287.41962,279.39685,272.34488,274.29694,268.98947,277.53757,279.4749,286.0829,269.913,277.5563,274.2855,271.02768,267.37674,285.02975,274.17386,279.61743,276.70526,282.7676,272.0565,276.2641,286.74,273.29474,283.47888,273.10114,276.13336,279.55478,281.45145,275.38876,275.07098,285.749,275.4065,282.56415,285.4113,281.055,271.66812,279.95395,278.9833,279.85675,267.8475,279.80795,292.22256,2021-01-03
"2021-01-10",279.65594,290.0208,278.0992,286.85895,284.2473,273.07062,275.55713,280.57886,280.82407,272.5412,273.5202,272.06943,279.5215,275.2711,281.82,269.4344,275.7458,272.85886,272.22073,271.23492,279.42505,275.26736,280.52347,278.9938,284.7557,270.16565,274.65045,288.17,271.2285,278.74747,275.60873,274.02194,280.14728,281.81927,274.0539,273.29456,280.10785,277.54913,277.0027,284.75555,283.49304,269.13647,277.28555,279.88626,275.50717,270.53534,281.46603,285.65826,2021-01-10
"2021-01-17",278.8669,290.90204,277.9772,290.8078,285.2083,275.16223,278.19504,280.5798,281.48468,274.67813,274.46658,275.47736,281.03436,275.84418,280.20612,272.43387,278.0739,275.22263,274.0752,273.6508,278.35965,276.3809,281.54807,280.76855,287.86505,274.0629,277.0866,288.06595,274.80075,279.92865,276.4501,275.06262,280.65533,284.40875,276.18964,275.61908,280.13406,279.29132,277.05707,283.289,284.60522,273.64688,278.8595,280.41476,277.4107,274.05704,282.32727,286.02927,2021-01-17
"2021-01-24",283.7718,289.85306,280.99,287.12262,285.01022,272.4239,275.36722,283.9891,279.65802,272.3602,272.63693,270.58838,280.07254,276.4357,286.9578,266.19293,275.45724,271.8813,269.13785,265.15662,283.89212,276.4687,277.0402,277.4427,285.03033,268.616,274.12234,289.30905,269.74503,280.2529,269.8004,272.58377,282.02728,280.9802,272.67957,272.71655,282.37128,274.43643,279.42764,287.96112,284.86343,267.2164,277.34543,277.59354,275.0279,266.70697,280.5921,289.22574,2021-01-24
"2021-01-31",285.22562,285.00656,281.3121,282.4678,283.85095,267.1586,272.2814,284.96585,280.36594,271.704,272.28644,268.49136,275.79306,276.65433,286.8775,264.9224,272.47418,266.9638,267.28348,263.11566,284.94302,275.2319,276.44357,273.24536,281.80887,264.73203,270.3382,286.24133,266.01413,278.4717,264.5685,271.69235,279.82278,280.12347,270.44037,267.49954,282.82285,271.18326,280.6013,287.4859,282.5115,263.53107,275.00128,278.22827,274.87784,266.08752,281.04596,290.06668,2021-01-31
"2021-02-07",279.74524,292.36465,278.74896,288.15552,287.13666,273.1612,275.59833,280.48862,282.29382,269.05264,269.78925,265.84845,278.76645,274.73895,282.44696,270.173,275.5436,273.22678,267.6643,262.48505,279.50952,273.06512,275.71533,275.3412,286.2546,271.31265,274.3343,292.18475,271.1315,278.0837,264.66003,270.43423,281.9094,282.04172,272.82578,273.8605,279.626,270.2457,276.73312,288.69574,286.36276,270.78412,276.62836,280.38492,274.9271,265.16473,281.7548,286.29507,2021-02-07
"2021-02-14",283.1428,292.30713,271.45923,287.7325,279.826,267.82224,271.67453,285.46472,278.00424,260.51212,265.3017,253.9791,261.9331,272.1031,281.0174,262.67877,272.1098,267.63367,261.24246,250.4277,278.96362,262.355,257.56528,258.11835,288.0167,264.75064,269.80878,289.3209,265.32904,279.52792,250.93994,267.3796,267.50208,279.52805,268.66846,268.4236,282.29773,255.96266,276.6413,278.67404,288.16904,263.79745,275.3866,271.37454,274.41446,254.02661,270.9902,292.54877,2021-02-14
"2021-02-21",275.96597,287.75067,267.6704,285.22772,279.4201,270.54828,272.48062,280.55823,278.47916,262.97467,264.82938,260.63333,267.93875,269.23874,272.9948,265.8548,272.03317,270.52002,264.4306,260.0338,271.70908,264.64896,273.16876,266.5939,283.2269,267.9019,271.6741,283.0009,268.1936,277.1221,264.60233,266.82266,267.712,279.8398,269.60458,271.5942,279.1807,265.84128,271.68735,274.0646,282.1795,267.28592,273.78986,276.10178,272.1143,261.86087,277.4303,289.30893,2021-02-21
"2021-02-28",289.5064,290.84308,285.18637,287.78345,284.59732,275.80072,279.01303,289.47098,278.47946,279.66934,279.65237,277.41913,283.56003,283.39215,290.6081,271.1995,279.21448,275.44058,275.2458,274.20557,289.16852,281.78912,278.52698,280.89795,283.3985,273.3983,277.49304,290.8407,274.8782,285.21136,275.16934,279.1376,285.7236,279.66708,277.20294,276.05493,287.47873,279.2608,286.14554,291.25565,283.23203,273.15134,281.95746,278.61087,281.8201,275.689,279.67538,293.27975,2021-02-28
"2021-03-07",285.1164,292.56213,283.67325,288.5486,290.09775,272.05658,276.42398,285.82745,285.98758,277.97568,276.56494,279.01538,286.8394,279.98575,285.53638,265.93356,276.95847,271.05072,270.96054,275.17667,284.39044,282.6122,286.4011,287.3571,289.94794,267.58475,274.65784,291.31335,269.46042,283.0862,280.20856,275.4864,286.0593,285.10452,274.05182,272.2164,284.8252,284.8316,282.36633,288.5873,289.607,266.76248,280.19467,282.94247,278.1845,273.70462,287.4777,290.49188,2021-03-07
"2021-03-14",290.16074,289.50034,290.03607,284.25983,288.9628,278.18777,283.78702,289.8585,284.33377,284.90237,284.6958,284.5577,288.00235,286.43863,291.54953,273.4175,284.56735,277.49518,279.47443,279.02145,290.7701,286.26144,282.49976,285.24942,285.82254,275.79727,281.3893,293.768,277.56976,287.8126,279.45502,283.72958,290.85217,282.90637,281.9217,277.98853,288.4028,282.84164,288.4344,293.95572,287.58676,275.2341,286.90457,281.56146,285.84796,281.23007,285.14746,291.20013,2021-03-14
"2021-03-21",288.709,292.6887,287.21414,285.60834,288.5114,274.52414,278.31583,288.09744,287.1347,279.80045,280.17523,278.65668,283.97238,285.10098,289.01114,270.69727,278.8041,273.9222,275.90863,277.95377,288.66998,282.68204,285.05316,281.65366,288.50476,273.10126,276.8038,292.9935,274.27573,283.12704,279.94992,280.14062,286.6247,282.71378,277.95798,274.25485,284.82724,280.34576,286.99814,290.56207,290.33066,272.52713,281.25537,282.01556,283.48096,276.95758,286.13788,292.16446,2021-03-21
"2021-03-28",292.16647,289.98447,289.90842,288.2926,286.6874,284.18655,287.00003,292.8728,283.73007,285.49768,287.1569,282.50482,285.4058,290.10516,292.59378,280.81476,287.29825,283.72354,281.47147,278.57184,291.6669,286.30023,282.81805,283.78897,286.59628,283.7018,285.79514,290.30252,285.26996,290.73886,279.54794,288.4622,288.3272,283.306,287.25424,283.4216,291.96036,282.67157,290.9144,292.97086,286.51776,284.54782,289.24844,281.68082,290.14572,280.38138,284.11478,294.3737,2021-03-28
"2021-04-04",286.15106,299.4531,285.78793,294.2627,293.61395,279.0554,281.8016,286.82028,288.46823,281.90833,281.00296,283.13312,289.09702,282.7142,287.74747,275.64743,281.68805,278.91266,278.16022,279.8105,286.21356,284.51816,286.85748,288.75607,294.28574,277.50412,280.69098,296.81802,277.92798,284.60663,282.25046,280.63446,288.96683,287.15268,280.0512,279.30942,285.90933,286.3808,284.00558,291.7404,293.54855,277.08423,283.06296,283.38287,281.90982,279.9241,289.8398,291.3575,2021-04-04
"2021-04-11",292.7434,301.309,291.87997,293.08133,294.83914,284.8793,287.47882,292.87387,286.63293,290.44757,291.88998,289.26895,291.90143,293.21725,293.36963,281.82803,288.8121,284.062,288.7449,284.84564,292.69672,290.43317,286.05908,289.692,294.73483,285.02463,286.08102,300.2083,287.2658,293.5549,285.59106,292.70767,292.97705,284.59985,289.53455,283.5502,293.2692,287.18674,293.29947,297.34305,294.84964,286.12057,292.21707,281.535,293.59244,288.6928,289.55685,293.64566,2021-04-11
"2021-04-18",291.66718,297.48502,288.24832,292.44077,287.57877,281.40643,284.63947,292.96753,286.1997,284.2112,284.29364,281.7785,284.05887,286.81744,290.98465,279.97214,285.19864,280.34445,280.67142,278.96024,290.39664,284.93765,281.24808,281.45334,290.90506,281.0504,283.55725,294.28326,282.76505,290.69882,276.67267,284.34827,286.6722,288.3611,283.92343,280.0712,292.5537,279.4802,288.95465,291.91687,289.9697,282.25293,287.9756,288.4929,285.99344,280.66428,282.12933,295.201,2021-04-18
"2021-04-25",288.7772,298.45786,286.27997,292.74637,290.7269,283.71808,284.88913,290.16132,288.96216,281.92584,281.89337,280.76834,285.12088,284.41605,289.8404,281.7638,284.8682,283.26965,278.55698,277.62766,287.9821,283.2359,281.93576,282.96793,295.364,282.57913,284.52115,295.92114,281.41928,287.6432,278.13715,282.08228,287.17426,288.4834,283.15677,283.41672,289.59055,279.97992,285.80368,291.8932,294.5403,281.61746,285.61935,286.97867,284.3754,279.25693,285.8196,294.22015,2021-04-25
"2021-05-02",294.54672,298.83456,294.34756,293.87875,298.02432,285.91867,290.96072,294.87997,292.5435,292.19705,290.7956,292.88483,296.72208,292.61078,295.29355,282.89032,291.16644,284.59763,283.92987,286.0076,294.49234,294.38654,292.05807,295.8137,295.70752,283.24826,289.20978,298.82303,284.55698,293.68756,288.55914,289.88882,295.5054,289.93375,289.00833,284.8503,294.1015,292.50363,293.89154,297.347,296.79437,283.11465,292.99808,287.84113,291.7804,286.13165,295.17087,296.57303,2021-05-02
"2021-05-09",293.3645,302.64474,293.08148,296.78253,295.41876,284.79724,289.36685,294.4457,291.49124,287.06265,285.99103,286.33984,291.98007,289.64822,295.38593,282.406,289.14987,284.13416,281.98587,282.89777,293.59195,289.6167,288.12354,289.3201,297.79205,283.94388,287.03336,300.92838,284.41025,292.69778,283.2054,286.05307,294.06857,289.23236,286.4722,284.298,294.05664,285.98676,291.2878,298.31216,297.71704,284.1993,290.70956,287.17706,289.01465,283.4683,291.83356,297.54977,2021-05-09
"2021-05-16",292.24832,303.55328,289.71948,297.69482,294.9313,287.0784,288.30646,292.54843,294.50824,286.51614,286.3649,287.5279,290.2414,287.75406,293.5533,285.96902,288.23343,287.3857,284.7439,287.34592,291.8294,287.76718,291.3123,290.13498,299.5604,287.53888,287.601,300.49698,285.81815,290.17722,290.03973,286.4963,290.75388,293.7999,286.48282,286.9988,291.4085,290.13022,289.35226,295.00436,299.21518,286.94092,289.12677,291.63605,287.31808,285.9773,292.5426,295.93332,2021-05-16
"2021-05-23",296.21356,300.49893,295.46185,292.1229,298.41138,292.6011,293.74777,295.6194,292.36203,294.7164,295.42426,293.83838,295.62256,296.21997,295.39496,290.47678,294.15494,292.42487,293.9026,294.01517,295.65176,294.58026,289.58014,295.8567,294.79007,293.68475,293.93756,301.7161,294.73853,294.701,291.4943,295.99936,295.47162,287.72256,295.63937,291.54434,295.2409,294.6865,296.40567,298.00156,298.85403,294.52228,294.71597,287.15018,295.40485,293.69086,296.24396,296.11398,2021-05-23
"2021-05-30",297.00934,304.39502,294.9708,297.47006,299.05112,287.49228,290.5565,298.74155,293.61383,292.44162,293.13797,290.83044,294.78964,294.71094,296.3718,287.13025,291.2237,287.1174,287.56735,287.87384,296.22464,293.02386,290.75488,293.20734,299.9079,287.897,289.21527,304.284,288.1718,297.27667,288.06818,292.40585,295.64435,291.49747,290.0519,287.07077,298.68338,290.44308,295.6919,299.56958,300.66757,287.80084,294.81674,289.3045,294.27982,288.15875,295.60934,298.0826,2021-05-30
"2021-06-06",296.95334,307.96213,294.8432,303.06146,300.57373,291.85806,293.74307,297.2561,302.94775,295.20212,294.77426,296.81757,296.59076,294.87836,296.47412,291.3007,294.08633,291.95514,294.73178,298.56934,296.22995,294.5971,301.65582,299.3437,308.2983,292.84695,293.2519,303.15054,293.0581,295.0368,300.5273,294.61288,295.57455,298.9437,294.20605,290.98615,295.619,301.53827,295.6246,298.22995,306.815,292.70746,295.3737,295.5012,295.19437,296.63272,302.64883,297.94455,2021-06-06
"2021-06-13",298.35446,307.68436,299.26883,295.81378,303.51385,294.7375,295.89236,298.5867,297.62344,299.795,298.87155,301.75284,302.31537,298.3024,299.63712,294.257,296.4188,294.4389,296.8105,300.3855,298.87534,300.12256,297.00977,303.1929,302.41074,295.84506,295.35153,309.02972,296.22174,297.46725,299.11304,298.03033,301.76944,291.51016,297.11176,293.566,297.88046,303.24808,298.31003,304.3684,305.17407,295.86005,297.66788,289.38037,298.38266,299.82513,303.54474,299.4231,2021-06-13
"2021-06-20",299.47656,314.23782,301.5019,305.20078,305.8078,293.37973,295.86996,299.58844,303.7048,299.76,298.14926,300.89694,306.23367,299.06073,300.62012,292.086,296.17746,293.1221,293.86252,296.86734,299.82248,302.41998,301.52118,305.04962,310.63812,293.62262,294.8001,309.73264,293.17438,298.3672,298.37863,296.1783,304.55426,297.53247,294.61227,293.0228,298.91708,302.1064,299.7807,304.80737,311.19522,293.23047,297.8788,293.95975,296.49484,296.20822,305.88437,298.93808,2021-06-20
"2021-06-27",298.09494,308.9968,299.35617,303.02832,302.10587,293.417,294.7819,297.62076,304.57983,296.67606,296.56952,296.6378,301.49554,297.5139,299.1333,292.89764,295.04214,293.4348,292.84415,294.9365,298.48795,298.2128,300.9736,300.46652,308.16113,294.38687,294.3415,307.32782,294.57422,296.39902,296.19427,296.26004,301.22534,303.21417,295.21185,292.96698,296.97467,299.07635,298.11307,303.44928,306.46185,294.66998,296.39755,301.76163,296.5791,293.93777,301.53207,298.17133,2021-06-27
"2021-07-04",298.72665,307.70645,299.5169,304.69608,301.36505,295.56705,297.48026,298.37323,308.52316,297.565,297.51993,298.87372,300.0688,298.44717,298.94223,293.38312,297.84018,295.15335,295.10306,298.97275,298.91623,298.53067,306.01218,301.1829,309.66754,295.32108,297.0198,302.20834,295.87894,298.26596,300.93796,297.5899,299.76114,305.58957,297.33652,294.82486,298.18192,302.06033,298.7852,300.98737,307.04984,295.2717,298.72992,303.77032,297.92032,296.93927,303.16568,298.11475,2021-07-04
"2021-07-11",298.31595,311.63763,300.596,306.19415,304.44073,295.48138,298.9441,298.55353,307.83643,298.08014,297.88718,297.2527,302.07883,299.429,299.15506,292.2134,298.95187,294.24722,294.45834,296.07162,298.73276,299.46933,303.23096,301.93326,312.96622,293.49396,298.14948,306.5889,295.50226,299.29346,297.31265,298.2542,301.74146,303.0864,298.07724,294.31235,299.2072,299.77814,299.6643,301.67862,311.31332,293.83737,299.96494,298.93777,299.6091,295.30817,304.68793,298.71866,2021-07-11
"2021-07-18",298.4422,308.16537,299.60947,304.3286,303.44086,295.9283,300.0416,299.15933,307.89014,296.96805,297.30862,297.2994,301.97025,298.6753,299.15015,293.9655,299.88358,294.73697,295.5127,298.2166,298.5005,298.31293,304.7791,301.1464,310.8259,294.46085,298.68158,305.83847,295.67673,299.30893,300.37457,297.3909,301.84988,301.95688,298.16943,295.18042,298.98923,300.77817,298.88797,302.4316,308.99414,295.11258,300.44345,298.28265,299.3496,296.2851,305.01828,299.03848,2021-07-18
"2021-07-25",299.37454,306.23822,300.50677,304.32095,304.0771,295.00455,297.49045,299.12067,306.16043,299.4271,298.48178,300.4345,302.68213,299.32812,300.00787,292.68286,297.9427,294.4207,296.03802,299.4847,299.6299,300.3213,305.5081,303.76788,309.32663,293.85403,296.83334,305.13834,294.91867,298.5093,303.14468,297.38736,302.10907,301.12457,296.82248,294.69144,298.66705,304.5391,300.1006,302.92987,307.87112,293.98926,299.0774,297.16965,298.56198,297.9504,306.5149,299.74692,2021-07-25
"2021-08-01",302.04837,306.40408,303.6757,304.12515,303.61395,295.01123,298.10062,301.5886,307.13754,299.15973,298.70874,299.9382,304.64804,300.61136,301.8838,291.7296,298.71017,294.23346,295.64532,298.31152,302.41968,301.71182,306.2613,303.87012,307.63297,293.12796,297.06805,305.69775,293.76752,300.8976,301.0222,298.63654,304.6631,303.9777,297.18033,294.61765,301.1002,302.94278,301.8581,304.64102,306.3885,292.6237,300.67,302.15787,299.65155,297.34207,305.21753,300.22412,2021-08-01
"2021-08-08",299.48026,310.3792,299.52017,304.77008,303.19778,294.50516,295.2208,298.57608,304.30597,297.75046,297.48215,298.22147,302.27744,298.09244,299.74423,293.5463,295.86847,294.48444,295.79858,297.2127,299.07834,298.6524,304.18033,303.19473,309.51407,294.79904,295.38864,306.02618,295.4761,296.95334,300.3995,297.23422,301.51498,301.9858,296.75195,293.9376,297.5784,301.917,298.5726,302.56906,307.2248,295.11252,297.10806,299.0561,297.7278,296.54004,303.96152,299.11087,2021-08-08
"2021-08-15",300.48856,306.02286,302.02448,305.2149,304.58612,297.90665,299.36432,300.48773,305.58588,299.28384,299.28476,299.70627,304.26505,300.47458,300.482,295.6326,299.5853,297.3645,296.83823,297.5362,300.3261,301.0716,301.85034,303.47833,310.46664,297.4505,298.88812,305.1636,297.81305,300.39944,299.21582,299.02213,303.95786,304.7722,299.06512,297.0269,300.12067,302.1517,300.87213,303.76685,308.94965,297.65375,300.96005,301.85648,300.70114,297.20596,304.45776,299.44086,2021-08-15
"2021-08-22",299.66327,305.80777,300.20932,301.36685,302.80344,296.08707,297.57886,299.53256,300.08414,298.90195,299.14948,298.35837,301.99362,298.77774,300.78766,295.63358,297.89383,295.67313,297.57816,298.90848,300.12192,299.3687,297.56082,301.69308,305.66577,295.95706,296.95908,304.87387,296.59448,299.31424,299.2732,298.2286,301.8361,296.76776,297.4562,295.68658,299.38452,301.5315,298.93344,302.95663,303.63086,296.36444,299.02972,294.33228,298.54178,297.60965,301.59595,300.3148,2021-08-22
"2021-08-29",300.8585,310.0935,302.82498,303.38187,304.15433,297.0894,299.39737,300.0865,300.55777,301.2077,301.03708,301.04312,305.9274,301.8254,301.04172,294.9122,299.84183,296.68726,297.91724,295.4878,301.0884,302.8421,296.8996,303.88736,307.2288,296.24652,298.5989,306.78293,297.84735,300.85715,294.04535,300.7048,304.67783,296.9982,299.61475,296.58304,300.01926,299.54538,301.94318,304.19583,306.94382,296.2984,301.4329,293.32632,301.08987,297.90814,302.26898,299.70004,2021-08-29
"2021-09-05",298.68732,306.36002,300.99088,302.4515,302.65762,293.41876,295.8995,298.80447,301.27713,296.469,296.2437,295.92877,302.09692,296.84116,300.92343,291.15875,296.01822,293.29486,293.5756,293.86786,299.26318,298.2805,299.28653,299.7639,307.07465,292.82144,294.808,304.94,293.1971,298.1578,296.18625,295.6678,303.98093,297.6852,294.52744,293.4781,298.3441,297.78613,297.75955,304.44824,305.27402,292.6207,297.30222,293.66803,296.11578,293.78873,302.34872,299.28635,2021-09-05
"2021-09-12",298.17572,309.6587,299.32516,304.82462,304.4629,293.587,295.73245,298.39893,304.00174,297.384,296.69498,297.62506,303.33884,296.83133,299.0887,291.3731,295.80173,293.387,292.87943,293.76932,297.961,299.35287,301.1999,302.60245,308.95572,292.75266,294.79697,307.15036,293.0579,297.0957,295.95624,295.82236,302.7142,300.30908,294.43597,293.5935,297.69492,299.33865,297.3252,303.554,307.4229,292.43842,296.72284,295.99283,295.63068,294.04312,304.33398,298.998,2021-09-12
"2021-09-19",297.1573,308.1915,298.6419,300.83554,302.21478,293.85724,297.14175,297.7551,298.37875,298.0729,298.30762,296.80908,301.5165,298.13364,297.69064,289.9725,297.4592,292.9576,293.12027,293.64523,297.2541,299.0564,296.83234,299.84204,305.2124,291.98285,296.00003,306.31268,293.4854,298.29282,294.7856,297.6813,301.8357,294.77106,296.24094,293.33334,298.0356,297.82797,297.9512,302.32742,305.0019,291.95352,298.7498,290.34634,298.58157,293.68344,301.17682,298.3881,2021-09-19
"2021-09-26",294.8288,304.33807,295.82965,301.05588,299.6804,292.281,293.4561,295.2736,296.95508,292.7962,291.89084,292.9021,297.69254,292.79352,296.3021,290.52594,293.4025,292.22568,289.77664,291.258,295.0294,294.45996,296.12433,296.56375,302.08914,291.6784,293.00833,302.7723,291.9639,294.49728,293.14862,291.98782,298.62692,296.16434,292.1561,292.55145,295.0812,294.96225,293.61395,300.46243,300.78012,291.9141,293.61176,292.85324,292.8433,290.9212,297.94107,297.77582,2021-09-26
"2021-10-03",297.48553,300.1929,297.0612,297.79672,298.6591,289.26053,292.02237,297.67523,295.3902,297.25357,295.67358,297.38205,298.59525,296.5065,296.82648,285.4362,292.51505,288.82864,291.94955,294.46262,296.5215,297.56497,296.61685,298.36942,298.98413,286.96765,290.84314,299.26517,288.62164,295.84955,296.2394,293.5906,298.51447,292.4765,291.0969,289.10263,296.8921,297.54706,297.24213,299.80728,298.8234,286.60593,294.7888,288.52664,294.60004,294.05817,298.11002,298.23752,2021-10-03
"2021-10-10",296.08444,300.60248,296.9055,295.1451,299.22195,288.62064,292.8011,295.84015,294.5589,294.75797,294.67422,294.743,298.595,295.7554,297.51028,286.49356,293.2692,287.9817,291.60736,292.79956,296.47958,295.8395,295.6506,297.66403,297.44794,287.51508,291.42227,302.34155,290.35504,294.95,294.53275,294.58615,299.69455,290.7443,292.87177,288.1448,295.36313,296.53403,295.93405,301.15063,297.0994,287.92853,294.23053,287.06744,295.02744,292.1687,297.57407,298.01898,2021-10-10
"2021-10-17",295.44012,295.10254,294.72012,292.34018,292.1714,290.82663,292.33267,295.2483,286.78476,291.54865,292.327,289.16766,292.1671,294.35907,296.446,289.8834,292.45215,290.6757,290.21857,286.70978,295.68527,292.16437,285.4172,290.19125,290.5214,291.27756,291.83237,295.93463,291.37967,294.3624,284.936,293.30267,293.84372,286.8924,292.1607,290.53214,294.97592,287.4432,294.8229,297.1511,289.768,291.0883,293.68344,284.6242,294.1474,288.38516,287.49484,297.57617,2021-10-17
"2021-10-24",292.53894,298.3432,292.88174,290.92532,295.7312,286.8387,289.05048,293.10083,291.91217,287.89255,287.99176,286.4038,292.95444,290.10773,295.077,283.1237,289.44376,286.5449,285.18176,283.70862,292.83124,289.93045,289.16873,289.18,293.70062,284.61627,287.81543,300.14795,285.2161,292.02927,281.91736,287.90955,294.8774,288.8562,287.0682,287.1069,292.79855,285.698,291.21384,297.89133,293.72968,283.91928,290.85464,287.31204,289.46622,285.30206,292.31415,296.09857,2021-10-24
"2021-10-31",289.68292,297.77493,289.0662,292.5678,294.07697,285.15994,289.2387,290.30722,289.2872,285.0887,285.52597,283.78464,289.3359,287.24222,292.8124,280.94684,288.93005,284.42374,282.97638,281.96753,290.04816,285.9038,286.66544,287.38638,293.68246,282.224,287.97272,297.89203,284.31622,290.02652,283.53067,286.29205,291.58585,287.96182,286.63998,285.2481,290.35873,285.58295,287.86945,296.902,293.86868,282.32693,289.31863,284.32803,287.91382,282.61105,290.98834,294.7852,2021-10-31
"2021-11-07",285.50784,299.663,283.16595,292.36823,294.15097,280.53665,282.03696,285.9055,288.89352,279.99854,280.06473,281.44547,285.21088,281.65475,286.7227,278.39297,281.83798,280.4519,279.0588,280.50415,284.87296,281.89877,286.64578,286.8907,295.10403,279.145,281.3001,297.1503,279.06458,284.20007,282.402,280.5541,284.89963,286.69464,280.2149,280.93704,285.07132,285.74893,282.98343,289.9522,295.3062,278.57523,282.4697,282.89835,281.54727,279.63663,291.0007,290.82956,2021-11-07
"2021-11-14",288.27643,298.1726,286.66605,292.8716,292.37476,284.05563,286.76028,289.44006,286.2137,283.13055,283.33566,281.3517,287.02048,285.87665,289.40027,280.44046,286.75616,283.76813,281.28085,278.24298,288.05368,284.92374,283.67792,284.40817,292.95868,282.62335,285.73,297.1647,283.14227,289.18164,278.27887,284.1199,288.7987,287.0634,284.77692,283.8779,289.5522,281.4005,287.1163,293.25217,292.6664,282.2437,288.00345,282.66412,286.74744,280.48514,287.98547,292.1933,2021-11-14
"2021-11-21",287.04724,297.06052,286.7323,291.8692,292.18378,279.30536,281.65195,287.61594,284.24884,279.87433,279.36908,278.64133,287.40826,282.44437,289.7552,275.74902,281.28568,279.08612,276.7436,274.13934,287.517,283.93262,282.9116,286.15414,291.12222,277.19156,280.45865,295.43527,277.9433,285.23364,276.16608,279.44882,288.37424,283.95477,279.00446,279.82388,286.69806,281.73404,284.53293,292.67453,290.8841,276.8129,282.68307,279.99887,281.75363,275.14554,287.60553,292.28857,2021-11-21
"2021-11-28",283.5489,293.03998,283.21237,290.9741,291.17392,276.4891,278.4687,284.46133,284.43903,276.35822,276.2434,276.77286,286.30267,278.44025,286.2037,273.98907,278.48517,276.44336,273.6548,272.01602,283.68994,280.4717,284.4227,285.21017,288.95193,274.7678,277.55624,292.2171,274.93088,281.70105,275.9774,276.2342,286.49887,285.15555,276.38922,276.93512,283.598,281.24207,280.34415,289.1757,287.98138,273.8878,279.98193,281.7613,278.4178,272.8156,287.71698,289.3314,2021-11-28
"2021-12-05",288.24713,296.44272,289.15927,293.54205,295.08502,276.43344,280.93954,288.07452,287.99603,281.86267,280.608,281.86746,290.1645,284.628,290.37784,270.27084,281.42862,275.87833,275.1566,276.03088,288.65942,286.3465,285.20282,288.68503,293.2,273.11887,278.8856,296.43976,274.92538,286.3308,278.57025,279.24747,291.44867,287.93002,278.28604,276.56442,287.4673,284.19473,286.87714,294.15424,292.4908,272.43832,283.89706,282.77646,282.62527,276.10672,291.16357,290.8581,2021-12-05
